"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Cornaux NE","Die Gemeinde Cornaux hat die Kostenbremse-Initiative mit 58,7 Prozent Ja-Stimmen angenommen. Cornaux hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Cornaux (NE)","Les habitants de Cornaux acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 58,7 pour cent de oui. Cornaux a approuvé l'initiative, tout comme son canton.","Cornaux NE","I cittadini di Cornaux hanno accolto l'iniziativa per un freno ai costi del Centro con il 58,7 per cento di voti a favore. Cornaux ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Cressier NE","58,6 Prozent der Abstimmenden in der Gemeinde Cressier NE haben Ja gesagt zur Kostenbremse-Initiative. Cressier NE hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Cressier (NE)","C'est oui à 58,6 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Cressier (NE). Cressier (NE) a approuvé l'initiative, tout comme son canton.","Cressier NE","Il 58,6 per cento degli elettori di Cressier NE ha accolto l'iniziativa per un freno ai costi del Centro. Cressier NE ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Enges NE","Ja zur Kostenbremse-Initiative in Enges. Mit 56 Ja- zu 27 Nein-Stimmen ist das Volksbegehren angenommen worden. Enges hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Neuenburg.","Enges (NE)","L'initiative du Centre ""pour un frein aux coûts"" est acceptée à Enges. Les électeurs de cette petite commune sont 56 à dire oui, contre 27 à s'y opposer. Le plus fort pourcentage de oui du canton de Neuchâtel a été obtenu à Enges.","Enges NE","L'iniziativa per un freno ai costi del Centro è stata accolta dagli elettori di Enges, dove i voti a favore sono stati 56 e quelli contrari 27. Il maggior numero di ""sì"" nel canton Neuchâtel è stato ottenuto a Enges."
"Hauterive NE","Die Gemeinde Hauterive NE hat die Kostenbremse-Initiative mit 53,2 Prozent Ja-Stimmen angenommen. Hauterive NE hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Hauterive (NE)","Les habitants de Hauterive (NE) acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 53,2 pour cent de oui. Hauterive (NE) a approuvé l'initiative, tout comme son canton.","Hauterive NE","I cittadini di Hauterive NE hanno accolto l'iniziativa per un freno ai costi del Centro con il 53,2 per cento di voti a favore. Hauterive NE ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Le Landeron NE","In Le Landeron hat die Stimmbevölkerung der Kostenbremse-Initiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56,4 Prozent angenommen. Le Landeron hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Le Landeron (NE)","Au Landeron, les habitants sont favorables à l'initiative du Centre ""pour un frein aux coûts"" avec 56,4 pour cent des suffrages. Le Landeron a approuvé l'initiative, tout comme son canton.","Le Landeron NE","A Le Landeron gli abitanti hanno accolto l'iniziativa per un freno ai costi del Centro con il 56,4 per cento di ""sì"". Le Landeron ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lignières NE","Die Gemeinde Lignières hat die Kostenbremse-Initiative mit 50,6 Prozent angenommen. Lignières hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Lignières (NE)","A Lignières, les habitants disent oui à 50,6 pour cent à l'initiative du Centre ""pour un frein aux coûts"". Lignières a approuvé l'initiative, tout comme son canton.","Lignières NE","Nel comune di Lignières, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 50,6 per cento di voti favorevoli. Lignières ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Neuenburg NE","Nein zur Kostenbremse-Initiative in Neuenburg: Mit 51,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Neuenburg hat damit anders abgestimmt als der Kanton Neuenburg, der die Vorlage angenommen hat.","Neuchâtel (NE)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Neuchâtel avec 51,3 pour cent des suffrages. Neuchâtel a rejeté l'initiative, contrairement à son canton.","Neuenburg NE","Gli elettori di Neuenburg si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 51,3 per cento di voti contrari. Neuenburg ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Saint-Blaise NE","Nein zur Kostenbremse-Initiative in Saint-Blaise mit 51,7 Prozent Ablehnung. Saint-Blaise hat damit anders abgestimmt als der Kanton Neuenburg, der die Vorlage angenommen hat.","Saint-Blaise (NE)","A Saint-Blaise, les habitants disent non à 51,7 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Saint-Blaise a rejeté l'initiative, contrairement à son canton.","Saint-Blaise NE","Nel comune di Saint-Blaise, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 51,7 per cento di voti contrari. Saint-Blaise ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"La Tène NE","Die Gemeinde La Tène hat die Kostenbremse-Initiative mit 53,9 Prozent Ja-Stimmen angenommen. La Tène hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","La Tène (NE)","Les habitants de La Tène acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 53,9 pour cent de oui. La Tène a approuvé l'initiative, tout comme son canton.","La Tène NE","I cittadini di La Tène hanno accolto l'iniziativa per un freno ai costi del Centro con il 53,9 per cento di voti a favore. La Tène ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Val-de-Ruz NE","55,4 Prozent der Abstimmenden in der Gemeinde Val-de-Ruz haben Ja gesagt zur Kostenbremse-Initiative. Val-de-Ruz hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Val-de-Ruz (NE)","C'est oui à 55,4 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Val-de-Ruz. Val-de-Ruz a approuvé l'initiative, tout comme son canton.","Val-de-Ruz NE","Il 55,4 per cento degli elettori di Val-de-Ruz ha accolto l'iniziativa per un freno ai costi del Centro. Val-de-Ruz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"La Côte-aux-Fées NE","Ja zur Kostenbremse-Initiative in La Côte-aux-Fées: Mit 59,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. La Côte-aux-Fées hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","La Côte-aux-Fées (NE)","Les habitants de La Côte-aux-Fées approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 59,4 pour cent des voix. La Côte-aux-Fées a approuvé l'initiative, tout comme son canton.","La Côte-aux-Fées NE","Gli abitanti di La Côte-aux-Fées hanno accolto l'iniziativa per un freno ai costi del Centro con il 59,4 per cento di ""sì"". La Côte-aux-Fées ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Les Verrières NE","Nein zur Kostenbremse-Initiative in Les Verrières: Mit 50,9 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Les Verrières hat damit anders abgestimmt als der Kanton Neuenburg, der die Vorlage angenommen hat.","Les Verrières (NE)","L'initiative du Centre ""pour un frein aux coûts"" échoue aux Verrières avec 50,9 pour cent des suffrages. Les Verrières a rejeté l'initiative, contrairement à son canton.","Les Verrières NE","Gli elettori di Les Verrières si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 50,9 per cento di voti contrari. Les Verrières ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Val-de-Travers NE","Die Gemeinde Val-de-Travers hat die Kostenbremse-Initiative mit 54,7 Prozent Ja-Stimmen angenommen. Val-de-Travers hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Val-de-Travers (NE)","Les habitants de Val-de-Travers acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 54,7 pour cent de oui. Val-de-Travers a approuvé l'initiative, tout comme son canton.","Val-de-Travers NE","I cittadini di Val-de-Travers hanno accolto l'iniziativa per un freno ai costi del Centro con il 54,7 per cento di voti a favore. Val-de-Travers ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Aire-la-Ville GE","In Aire-la-Ville hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 59 Prozent der abgegebenen Stimmzettel stand ein Nein. Aire-la-Ville hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 59 pour cent de non. Aire-la-Ville a rejeté l'initiative, tout comme son canton.","Aire-la-Ville GE","I cittadini di Aire-la-Ville hanno respinto l'iniziativa per un freno ai costi del Centro con il 59 per cento di voti contrari. Aire-la-Ville ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Anières GE","In Anières hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,3 Prozent verworfen. Anières hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Anières (GE)","A Anières, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 71,3 pour cent des voix. Anières a rejeté l'initiative, tout comme son canton.","Anières GE","A Anières gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 71,3 per cento di voti a sfavore. Anières ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Avully GE","61 Prozent der Stimmbürgerinnen und Stimmbürger von Avully sagen Nein zur Kostenbremse-Initiative. Avully hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Avully (GE)","Les habitants d'Avully s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 61 pour cent de non. Avully a rejeté l'initiative, tout comme son canton.","Avully GE","Gli abitanti di Avully hanno respinto l'iniziativa per un freno ai costi del Centro con il 61 per cento di ""no"". Avully ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Avusy GE","Nein zur Kostenbremse-Initiative in Avusy mit 65,3 Prozent Ablehnung. Avusy hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Avusy (GE)","A Avusy, les habitants disent non à 65,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Avusy a rejeté l'initiative, tout comme son canton.","Avusy GE","Nel comune di Avusy, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,3 per cento di voti contrari. Avusy ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bardonnex GE","Bardonnex hat die Kostenbremse-Initiative mit 61,8 Prozent abgelehnt. Bardonnex hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Bardonnex (GE)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Bardonnex avec 61,8 pour cent de non. Bardonnex a rejeté l'initiative, tout comme son canton.","Bardonnex GE","L'iniziativa per un freno ai costi del Centro è stata respinta a Bardonnex, dove ha riscosso il 61,8 per cento di ""no"". Bardonnex ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bellevue GE","60,4 Prozent der Stimmbürgerinnen und Stimmbürger von Bellevue sagen Nein zur Kostenbremse-Initiative. Bellevue hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Bellevue (GE)","Les habitants de Bellevue s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 60,4 pour cent de non. Bellevue a rejeté l'initiative, tout comme son canton.","Bellevue GE","Gli abitanti di Bellevue hanno respinto l'iniziativa per un freno ai costi del Centro con il 60,4 per cento di ""no"". Bellevue ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bernex GE","60,8 Prozent der Stimmbürgerinnen und Stimmbürger von Bernex sagen Nein zur Kostenbremse-Initiative. Bernex hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Bernex (GE)","Les habitants de Bernex s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 60,8 pour cent de non. Bernex a rejeté l'initiative, tout comme son canton.","Bernex GE","Gli abitanti di Bernex hanno respinto l'iniziativa per un freno ai costi del Centro con il 60,8 per cento di ""no"". Bernex ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Carouge GE","Keine Mehrheit für die Kostenbremse-Initiative in Carouge: Mit 3'549 Nein-Stimmen zu 2'168 Ja-Stimmen oder 62,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Carouge hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Carouge (GE)","C'est non à 62,1 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Carouge (GE). Carouge (GE) a rejeté l'initiative, tout comme son canton.","Carouge GE","Il 62,1 per cento degli elettori di Carouge ha respinto l'iniziativa per un freno ai costi del Centro. Carouge ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Cartigny GE","Nein zur Kostenbremse-Initiative in Cartigny: Mit 69 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Cartigny hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Cartigny (GE)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Cartigny avec 69 pour cent des suffrages. Cartigny a rejeté l'initiative, tout comme son canton.","Cartigny GE","Gli elettori di Cartigny si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 69 per cento di voti contrari. Cartigny ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Céligny GE","In Céligny hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,7 Prozent verworfen. Céligny hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Céligny (GE)","A Céligny, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 71,7 pour cent des voix. Céligny a rejeté l'initiative, tout comme son canton.","Céligny GE","A Céligny gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 71,7 per cento di voti a sfavore. Céligny ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Chancy GE","Keine Mehrheit für die Kostenbremse-Initiative in Chancy: Mit 240 Nein-Stimmen zu 185 Ja-Stimmen oder 56,5 Prozent hat die Gemeinde das Volksbegehren verworfen.","Chancy (GE)","C'est non à 56,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Chancy.","Chancy GE","Il 56,5 per cento degli elettori di Chancy ha respinto l'iniziativa per un freno ai costi del Centro."
"Chêne-Bougeries GE","In Chêne-Bougeries hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 68,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Chêne-Bougeries hat damit gleich wie der Kanton Genf Nein gesagt zu dieser Vorlage.","Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 68,6 pour cent de non. Chêne-Bougeries a rejeté l'initiative, tout comme son canton.","Chêne-Bougeries GE","I cittadini di Chêne-Bougeries hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,6 per cento di voti contrari. Chêne-Bougeries ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
