"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Hautemorges VD","Die Pensionskassenreform ist in Hautemorges mit 55,6 Prozent der Stimmen angenommen worden. Damit hat in Hautemorges seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 78,9 Prozent ein Nein in die Urne gelegt.","Hautemorges (VD)","La réforme de la LPP est approuvée à Hautemorges par 55,6 pour cent des votants. Avec ce résultat, Hautemorges bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78,9 pour cent des voix.","Hautemorges (VD)","A Hautemorges gli abitanti hanno accolto la riforma LPP con il 55,6 per cento di ""sì"". Con questo risultato, Hautemorges si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 78,9 per cento dei voti contrari.
"
"Boulens VD","In Boulens hat die Pensionskassenreform keine Mehrheit gefunden: 85,2 Prozent haben die Vorlage abgelehnt. Damit ist in Boulens die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 77,1 Prozent.","Boulens (VD)","C'est non à la réforme de la LPP à Boulens. Les habitants ont refusé le texte à 85,2 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Boulens à une adaptation du taux de conversion était alors de 77,1 pour cent.","Boulens (VD)","Gli elettori di Boulens si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 85,2 per cento di voti contrari. Il rifiuto della riforma LPP a Boulens si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 77,1 per cento dei cittadini."
"Bussy-sur-Moudon VD","73,3 der Stimmbürgerinnen und Stimmbürger von Bussy-sur-Moudon haben die Pensionskassenreform abgelehnt. Damit ist in Bussy-sur-Moudon die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 71,6 Prozent.","Bussy-sur-Moudon (VD)","Les habitants de Bussy-sur-Moudon s'opposent à la réforme de la LPP par 73,3 pour cent des voix. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Bussy-sur-Moudon à une adaptation du taux de conversion était alors de 71,6 pour cent.","Bussy-sur-Moudon (VD)","Gli abitanti di Bussy-sur-Moudon hanno respinto la riforma LPP con il 73,3 per cento di ""no"". Il rifiuto della riforma LPP a Bussy-sur-Moudon si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 71,6 per cento dei cittadini."
"Chavannes-sur-Moudon VD","In Chavannes-sur-Moudon hat die Pensionskassenreform keine Mehrheit gefunden: 74,1 Prozent haben die Vorlage abgelehnt. Damit ist in Chavannes-sur-Moudon die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 62,5 Prozent.","Chavannes-sur-Moudon (VD)","C'est non à la réforme de la LPP à Chavannes-sur-Moudon. Les habitants ont refusé le texte à 74,1 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Chavannes-sur-Moudon à une adaptation du taux de conversion était alors de 62,5 pour cent.","Chavannes-sur-Moudon (VD)","Gli elettori di Chavannes-sur-Moudon si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 74,1 per cento di voti contrari. Il rifiuto della riforma LPP a Chavannes-sur-Moudon si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 62,5 per cento dei cittadini."
"Curtilles VD","Ja zur Pensionskassenreform in Curtilles. Die Gemeinde hat Vorlage mit 96,7 Prozent der Stimmen angenommen. Damit hat in Curtilles seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,1 Prozent ein Nein in die Urne gelegt.","Curtilles (VD)","Les habitants de Curtilles soutiennent à 96,7 pour cent la réforme de la LPP. Avec ce résultat, Curtilles bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,1 pour cent des voix.","Curtilles (VD)","Gli elettori di Curtilles si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 96,7 per cento di ""sì"". Con questo risultato, Curtilles si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 76,1 per cento dei voti contrari.
"
"Dompierre VD","Mit 1'992 Nein zu 478 Ja haben die Stimmbürgerinnen und Stimmbürger von Dompierre VD die Pensionskassenreform abgelehnt. Das sind 80,6 Prozent. Damit ist in Dompierre VD die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 69,8 Prozent.","Dompierre (VD)","La population de Dompierre (VD) rejette à 80,6 pour cent des voix la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Dompierre (VD) à une adaptation du taux de conversion était alors de 69,8 pour cent.","Dompierre (VD)","A Dompierre VD gli abitanti si sono opposti alla riforma LPP con il 80,6 per cento di voti a sfavore. Il rifiuto della riforma LPP a Dompierre VD si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 69,8 per cento dei cittadini."
"Hermenches VD","59,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hermenches haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Hermenches seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 79 Prozent ein Nein in die Urne gelegt.","Hermenches (VD)","A Hermenches, les habitants disent oui à  59,8 pour cent à la réforme de la LPP. Avec ce résultat, Hermenches bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79 pour cent des voix.","Hermenches (VD)","Nel comune di Hermenches, i cittadini hanno accolto la riforma LPP con il 59,8 per cento di voti favorevoli. Con questo risultato, Hermenches si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 79 per cento dei voti contrari.
"
"Lovatens VD","Lovatens hat die Pensionskassenreform angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 56,8 Prozent zu. Damit hat in Lovatens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,7 Prozent ein Nein in die Urne gelegt.","Lovatens (VD)","La réforme de la LPP passe la rampe avec 56,8 pour cent de oui à Lovatens. Avec ce résultat, Lovatens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,7 pour cent des voix.","Lovatens (VD)","la riforma LPP è stata accolta a Lovatens, dove ha riscosso il 56,8 per cento di voti a favore. Con questo risultato, Lovatens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 76,7 per cento dei voti contrari.
"
"Lucens VD","Mit 58,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Lucens für die Pensionskassenreform gestimmt. Damit hat in Lucens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,4 Prozent ein Nein in die Urne gelegt.","Lucens (VD)","La population de Lucens approuve à 58,4 pour cent la réforme de la LPP. Avec ce résultat, Lucens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,4 pour cent des voix.","Lucens (VD)","I cittadini di Lucens hanno accolto la riforma LPP con il 58,4 per cento di voti a favore. Con questo risultato, Lucens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 76,4 per cento dei voti contrari.
"
"Moudon VD","Die Pensionskassenreform ist in Moudon mit 52,5 Prozent der Stimmen angenommen worden. Damit hat in Moudon seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 77,2 Prozent ein Nein in die Urne gelegt.","Moudon (VD)","La réforme de la LPP est approuvée à Moudon par 52,5 pour cent des votants. Avec ce résultat, Moudon bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 77,2 pour cent des voix.","Moudon (VD)","A Moudon gli abitanti hanno accolto la riforma LPP con il 52,5 per cento di ""sì"". Con questo risultato, Moudon si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 77,2 per cento dei voti contrari.
"
"Ogens VD","Mit 52,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Ogens für die Pensionskassenreform gestimmt. Damit hat in Ogens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,9 Prozent ein Nein in die Urne gelegt.","Ogens (VD)","La population d'Ogens approuve à 52,5 pour cent la réforme de la LPP. Avec ce résultat, Ogens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,9 pour cent des voix.","Ogens (VD)","I cittadini di Ogens hanno accolto la riforma LPP con il 52,5 per cento di voti a favore. Con questo risultato, Ogens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 76,9 per cento dei voti contrari.
"
"Prévonloup VD","61,5 der Stimmbürgerinnen und Stimmbürger von Prévonloup haben die Pensionskassenreform abgelehnt. Damit hat die Ablehung in Prévonloup im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 63 Prozent.","Prévonloup (VD)","Les habitants de Prévonloup s'opposent à la réforme de la LPP par 61,5 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Prévonloup avaient alors dit non à 63 pour cent à une adaptation du taux de conversion.","Prévonloup (VD)","Gli abitanti di Prévonloup hanno respinto la riforma LPP con il 61,5 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 63 per cento degli abitanti di Prévonloup aveva respinto un adeguamento dell'aliquota minima di conversione."
"Rossenges VD","Mit 51,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Rossenges für die Pensionskassenreform gestimmt. Damit hat in Rossenges seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69,2 Prozent ein Nein in die Urne gelegt.","Rossenges (VD)","La population de Rossenges approuve à 51,3 pour cent la réforme de la LPP. Avec ce résultat, Rossenges bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 69,2 pour cent des voix.","Rossenges (VD)","I cittadini di Rossenges hanno accolto la riforma LPP con il 51,3 per cento di voti a favore. Con questo risultato, Rossenges si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 69,2 per cento dei voti contrari.
"
"Syens VD","77,2 Prozent der Stimmbürgerinnen und Stimmbürger in Syens haben Ja gesagt zur Pensionskassenreform. Damit hat in Syens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 83 Prozent ein Nein in die Urne gelegt.","Syens (VD)","Les habitants de Syens acceptent avec 77,2 pour cent de oui la réforme de la LPP. Avec ce résultat, Syens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 83 pour cent des voix.","Syens (VD)","Il 77,2 per cento degli elettori di Syens ha accolto la riforma LPP. Con questo risultato, Syens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 83 per cento dei voti contrari.
"
"Villars-le-Comte VD","62 Prozent der Stimmbürgerinnen und Stimmbürger in Villars-le-Comte haben Ja gesagt zur Pensionskassenreform. Damit hat in Villars-le-Comte seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 83,3 Prozent ein Nein in die Urne gelegt.","Villars-le-Comte (VD)","Les habitants de Villars-le-Comte acceptent avec 62 pour cent de oui la réforme de la LPP. Avec ce résultat, Villars-le-Comte bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 83,3 pour cent des voix.","Villars-le-Comte (VD)","Il 62 per cento degli elettori di Villars-le-Comte ha accolto la riforma LPP. Con questo risultato, Villars-le-Comte si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 83,3 per cento dei voti contrari.
"
"Vucherens VD","95,5 Prozent der Stimmbürgerinnen und Stimmbürger von Vucherens haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Vucherens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,8 Prozent ein Nein in die Urne gelegt.","Vucherens (VD)","A Vucherens, les habitants disent oui à  95,5 pour cent à la réforme de la LPP. Avec ce résultat, Vucherens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,8 pour cent des voix.","Vucherens (VD)","Nel comune di Vucherens, i cittadini hanno accolto la riforma LPP con il 95,5 per cento di voti favorevoli. Con questo risultato, Vucherens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 76,8 per cento dei voti contrari.
"
"Montanaire VD","Mit 63,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Montanaire für die Pensionskassenreform gestimmt. Damit hat in Montanaire seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 72,6 Prozent ein Nein in die Urne gelegt.","Montanaire (VD)","La population de Montanaire approuve à 63,8 pour cent la réforme de la LPP. Avec ce résultat, Montanaire bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 72,6 pour cent des voix.","Montanaire (VD)","I cittadini di Montanaire hanno accolto la riforma LPP con il 63,8 per cento di voti a favore. Con questo risultato, Montanaire si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 72,6 per cento dei voti contrari.
"
